x,y,z
273.651332,13.103482,-92.055313
139.645864,6.688814,181.822146
71.281131,3.431122,40.458623
126.165062,6.093827,30.909285
25.383037,1.227767,-2.574146
42.764760,2.068569,3.903101
908.227095,43.923263,-174.737128
237.197812,11.491040,17.160361
89513.891211,4344.702129,44366.505877
166.264646,8.081455,262.178477
7.864147,0.382987,-174.342404
115.046541,5.601800,-14.911137
78.552734,3.826626,92.234473
201.441762,9.817588,-11.704386
296.415763,14.546936,32.137352
230.973260,11.342950,43.428148
197.051462,9.690182,27.545181
18.046958,0.887717,-5.000042
93415.297190,4606.807186,-35388.642390
243.845720,12.024024,-138.920408
203.455014,10.037393,-173.197032
51.410964,2.536987,-33.172979
257.877954,12.755080,-163.878928
14.717400,0.729614,23.905324
63067.051749,3129.480423,77541.945656
43.942314,2.181778,158.480017
29.446399,1.462575,17.331704
50.452685,2.513261,22.299074
147.265440,7.336235,-21.665598
92.561860,4.643983,-31.382307
400.349490,20.088672,290.500840
32.378069,1.627978,-38.131652
401.022358,20.168731,-7.873465
567.603127,28.551822,483.660971
125.468349,6.314517,-184.505946
147.841646,7.441395,-101.585645
30.089294,1.517859,-49.962416
214.952607,10.864269,-113.475053
128.847765,6.519724,-6.937448
151.934688,7.689193,-51.199051
229.934214,11.640821,28.764197
158.301018,8.015008,105.630157
20.364645,1.031323,-31.973240
268.869166,13.614251,-23.875905
102.689192,5.205151,-44.990576
28.265714,1.433313,-163.404625
314.570501,15.954029,-102.152653
52610.346916,2669.524016,85000.147017
33.708325,1.710760,-105.602102
351.583340,17.847769,704.323712
46.106561,2.340541,8.413357
115.867562,5.887227,-136.589935
334.747019,17.029230,496.204345
190.466444,9.701602,102.367484
120.344186,6.138710,-20.603615
26.073689,1.331571,-21.315629
206.481803,10.547762,288.101008
17.377471,0.890451,-12.244148
53994.865548,2769.680170,84124.213911
79.798200,4.099316,41.613153
74.783552,3.849015,-49.065472
136.187335,7.013445,21.940148
56.980807,2.937234,-18.053049
70.715159,3.655107,38.323883
103.107413,5.331832,233.275509
147.112416,7.609107,-204.323781
142.222880,7.358441,175.798149
104.118856,5.388052,-37.336620
68.801997,3.560459,-49.226970
223.687606,11.625008,-44.208578
172.971661,8.998469,-112.641846
74.715754,3.887335,-31.477274
84.605480,4.405454,-327.042633
88.005554,4.586870,-79.828840
134.593958,7.044791,150.489390
455.992774,23.874183,-1.830607
141.794880,7.445375,61.655874
285.316149,14.981834,-404.282386
90.570327,4.756162,49.461935
218.328560,11.473224,248.687154
188.664830,9.929064,-46.450738
23.437620,1.235191,12.009740
30.961863,1.634518,-50.645442
94.920969,5.012806,-11.820504
58180.193716,3074.923760,-81274.903279
195.867353,10.351505,159.051903
279.547289,14.774678,-37.859028
103.490935,5.475246,113.063227
71.013476,3.763545,96.539752
308.253380,16.351594,345.032198
181.306922,9.633925,-58.777132
182.861121,9.721333,194.831235
95.405034,5.090147,-50.339968
72.749660,3.886587,60.918311
326.713186,17.454373,-88.675708
72050.757117,3859.020832,69237.246891
635.984924,34.066870,264.550411
161.343305,8.658657,-197.409209
82.264799,4.421765,-70.725145
66.803806,3.597160,-105.037041
525.015290,28.363582,-80.547582
77.461068,4.202554,-143.506807
174.407500,9.475870,180.615504
50.425005,2.746855,18.614672
163.424658,8.920305,-246.464533
480.056066,26.207025,302.803437
39.640213,2.165087,10.313907
59.128724,3.229339,-24.006127
141.341429,7.726271,-89.557593
112.782052,6.173567,-146.318124
41.347766,2.265891,-24.743849
194.348927,10.652631,89.262938
170.940444,9.371947,-35.431364
25.919321,1.421723,10.337108
623.745850,34.218771,615.822823
15.673908,0.860254,-549.226289
99.949434,5.487173,99.082032
230.025804,12.644954,-170.380148
120.677883,6.639708,118.009925
240.209920,13.232875,-58.246134
62.954822,3.478044,-31.922589
581.048618,32.103502,476.104127
189.365714,10.469217,31.831957
63.728903,3.523732,-108.389937
141.385596,7.820842,-258.776497
199.250042,11.028411,-4.274843
119.194304,6.599529,-111.963191
104.517063,5.793506,37.626817
82.667385,4.594634,182.057663
58.614653,3.264159,5.110575
249.062747,13.874555,387.477835
205.059255,11.431999,124.919043
326.749209,18.231243,167.531987
37.731620,2.109643,39.263890
283.729890,15.873794,79.131084
92.945647,5.207539,-57.938875
105.368404,5.905404,-115.224512
438.916744,24.611131,339.688547
10.708246,0.600442,-17.105583
650.692125,36.635919,-266.816384
346.067093,19.528388,-20.480853
222.470407,12.562639,-97.715750
263.548822,14.905356,189.034122
40095.039734,2274.559817,91581.734894
337.160620,19.137009,190.231038
130.570116,7.414998,28.588779
56032.786803,3183.198520,82765.899079
152.924352,8.688983,7.892368
29985.580397,1704.924745,95383.217409
251.359768,14.295338,488.374683
70.707290,4.024343,84.182563
28.039042,1.597439,-28.258338
120.049042,6.849049,-55.955107
187.515578,10.701493,-77.683354
190.102453,10.851776,-84.534375
159.159103,9.087406,112.839157
166.231547,9.495359,127.386521
99355.245341,5678.308378,9812.850616
88.481421,5.063078,32.591144
146.577162,8.411907,-19.804921
12.172758,0.699359,116.874518
256.823742,14.749765,-108.853275
38.751399,2.226395,14.421735
123.721378,7.111192,37.702167
88301.340756,5075.584398,-46659.529184
47.733753,2.745480,-44.687797
303.573646,17.497349,63.117166
141.698265,8.170037,-83.105055
280.809024,16.193919,110.260607
937.892207,54.088240,-86.191996
56.189931,3.242884,106.036177
254.376945,14.687725,96.549329
265.673113,15.350852,-82.298764
188.208976,10.876872,-146.354016
115.664183,6.687324,31.442127
7.061621,0.409140,18.745971
199.285303,11.541147,-98.767793
239.423332,13.897828,85.027036
79.955959,4.643343,-35.211562
83.575073,4.857441,-31.498010
93.214637,5.424797,14.671589
26.003872,1.513836,-297.368888
144.058794,8.396125,170.297366
116.896409,6.841903,59.631571
152.660972,8.938252,337.326205
33.504825,1.962773,11.603178
294.412376,17.290744,150.554570
156.757682,9.211542,393.558474
213.917219,12.586315,-369.742305
99827.059098,5872.893748,-258.647499
22.521034,1.326619,-16.894723
82.204850,4.850571,-184.474920
26.348628,1.555632,-22.430356
26.282289,1.551559,22.915172
285.184632,16.868617,4.223353
487.742211,28.906156,-277.288208
174.802220,10.387967,128.025116
99.607740,5.924782,107.731297
195.131620,11.607922,-488.668833
3.171508,0.189050,19.329227
157.469549,9.385958,146.843051
82.449231,4.918188,-44.474590
210.988167,12.604073,24.382395
355.958884,21.310082,-174.095773
405.138691,24.259449,-470.171979
215.952397,12.940579,72.956576
237.398555,14.249219,-117.463162
183.476188,11.013508,240.920223
69.590364,4.180585,-79.311701
143.789666,8.642357,-61.783546
64.617931,3.884779,9.320907
58015.719660,3489.989277,81375.648751
43.000778,2.587769,91.816299
256.705283,15.449271,-289.991507
251.359861,15.145878,6.082062
103.761396,6.260029,30.950519
641.734204,38.752528,207.877619
90055.346631,5439.302941,43132.916975
79864.291964,4827.782911,59986.560005
88.824359,5.370452,-116.267488
11.704529,0.709911,-42.828776
36.982614,2.243279,-57.052203
301.176630,18.324088,-95.398962
59.219957,3.604874,-77.447726
98375.744782,5988.105792,-16922.039702
193.444212,11.777814,335.666428
41.788868,2.556223,-8.102990
223.274969,13.676123,-15.284498
141.562351,8.671584,2.150473
545.550057,33.440051,491.847854
86.185527,5.285684,56.517193
65.850116,4.040108,265.139191
120.027693,7.366444,118.222643
451.636457,27.757248,-0.263494
92.459763,5.683215,-343.603991
87.996115,5.409129,-82.757656
41.648005,2.560918,-8.346587
450.421439,27.730015,54.435142
196.758136,12.120048,660.880954
170.085632,10.485145,303.917298
101.369685,6.266853,50.104823
46.686529,2.890416,-5.908446
252.024331,15.622521,60.865829
182.550652,11.326519,-89.592461
61.018587,3.790336,43.476282
240.897986,14.966696,-174.129914
161.483232,10.046832,233.516309
25.835213,1.607887,-37.063725
262.993270,16.404363,-40.945890
90.654683,5.667087,-235.623937
160.686114,10.053218,212.579478
45.039348,2.821150,-23.523423
608.432691,38.121337,-12.606563
181.205192,11.358333,-352.854169
51.637897,3.236717,-20.065172
24.067011,1.509850,42.348493
299.521588,18.789190,25.653775
89.036901,5.590384,-49.318243
83.997064,5.274691,338.114626
86.408644,5.433902,83.159953
205.626903,12.943905,-7.907810
109.887972,6.925714,-56.513714
192.843136,12.156503,-164.565453
86.067903,5.434480,25.776007
229.304020,14.484954,276.771962
176.575373,11.155955,-24.174803
172.531059,10.901601,-253.394615
910.397561,57.535793,-304.010197
72.289900,4.569326,-18.640771
55442.069163,3505.295529,83149.803477
292.368722,18.530200,-87.733475
150.262167,9.560515,131.035708
66930.983931,4264.657272,-74175.845722
100.378038,6.400121,-60.491454
503.436889,32.102505,689.952430
105.704826,6.744268,38.984950
79.753312,5.090814,1.809128
68546.802651,4384.777705,-72678.123055
129.488149,8.283000,-44.507481
286.817091,18.355897,-275.910632
57.522759,3.682386,-48.014504
84.586698,5.416168,18.382072
648.463071,41.558172,-422.722122
119.555952,7.665535,-31.664628
446.490037,28.643730,-101.223441
142.774612,9.164292,180.616611
370.344416,23.773565,21.813106
375.950930,24.166460,792.177025
169.804800,10.934952,-176.408011
106.016651,6.838409,-86.778264
164.718855,10.642851,-91.401691
55.216243,3.570248,104.929038
86.001618,5.562791,-21.771543
296.081421,19.172455,-228.565699
67.197527,4.354453,-37.306911
121.907853,7.901099,53.863859
190.074585,12.321558,-1.007145
102.157903,6.646733,-64.350512
102.180753,6.656346,-17.263280
202.950394,13.239264,-10.756361
130.049339,8.484933,53.408610
220.993451,14.425395,87.424980
159.213712,10.415210,-111.323904
76.676686,5.019156,11.924370
88.754928,5.812499,13.798467
267.654380,17.543065,-196.029137
142.484401,9.338966,13.971187
160.976099,10.563677,364.283906
169.422958,11.121845,-48.861264
58541.567319,3845.154501,80982.094828
91.048934,5.991589,-60.587082
60551.578392,3986.456489,79483.422918
381.371086,25.118902,253.663433
16.443986,1.083360,-41.900528
169.343644,11.183202,110.340901
243.685175,16.095672,149.865392
217.523342,14.374406,406.005820
307.274652,20.318693,-170.742023
79.948864,5.293805,55.829097
349.679775,23.164963,-346.197690
194.230133,12.869716,316.709657
171.283061,11.349950,54.755787
119.838040,7.947067,61.944926
60.929590,4.043231,287.708881
130.443433,8.666604,-337.911695
153.999811,10.236614,-106.055585
153.765764,10.223149,80.605884
280.266149,18.640600,-127.919107
68.230389,4.539589,-61.794493
49375.152203,3287.906414,86898.124355
184.054787,12.258115,-110.551847
56.233750,3.746392,74.991889
100.695605,6.710900,-84.969564
168.502557,11.230347,-142.167489
37367.226253,2490.709582,92722.633525
122.648521,8.183046,-111.321401
70332.735395,4693.383180,70931.505596
139.334291,9.297999,-15.017865
129.460109,8.640318,-39.065182
265.587316,17.750694,-243.879249
236.845306,15.832156,230.863388
81.499483,5.470039,44.511205
164.632157,11.054542,319.635600
284.755584,19.126961,-178.649712
198.358089,13.357021,-46.097267
490.105888,33.050125,-285.542406
212.349147,14.330231,95.069381
25.839094,1.745245,53.752349
340.992751,23.029459,-21.826859
4.779241,0.323060,-1.385667
116.797264,7.905983,-99.822581
233.367381,15.816930,299.771410
335.799809,22.806395,80.303581
177.987539,12.099905,-483.608375
64063.510956,4356.693813,76660.849089
228.383782,15.540408,-103.581234
173.208835,11.841435,17.769223
106.281625,7.283929,-317.028010
131.947791,9.045138,-65.775055
132.470256,9.090299,-17.025083
97724.072364,6709.582034,20124.293513
169.236621,11.631624,-119.444615
97.858510,6.735186,99.970158
124.211997,8.550012,100.897922
65015.721061,4480.422902,75847.754255
32.694107,2.255178,-76.921883
109.081060,7.536922,185.182631
97585.498749,6744.922004,-20774.418430
139.006397,9.621254,-62.396567
635.647205,43.997745,580.671844
326.014430,22.596086,576.004620
212.145954,14.704807,-20.855557
273.012859,18.924105,12.916751
86.613193,6.005061,-13.558982
52377.590030,3635.774578,85107.985559
64.313567,4.473022,116.305853
45.990882,3.198834,-183.697332
339.894851,23.650519,-408.467384
348.850124,24.299352,-130.162737
102.984826,7.181100,7.673699
226.791114,15.834401,182.520674
63.809454,4.461340,-10.680655
47.072521,3.292157,-19.470096
37531.356981,2629.793545,-92652.476648
365.480995,25.611708,96.167275
15.131259,1.060284,-17.001193
283.187890,19.855602,-261.694274
177.597171,12.453159,-166.710962
70.467574,4.944343,-208.118261
335.518572,23.543813,-161.561699
171.808653,12.060380,-284.095727
260.129797,18.279047,-65.276736
13.510727,0.950041,485.247917
111.839945,7.864890,15.987518
446.743196,31.504549,-344.414163
129.530168,9.141561,-79.406606
66885.373341,4723.167055,74189.207611
70.155493,4.958646,-37.047070
97.679434,6.908128,144.458545
45034.386806,3185.063777,-89228.691427
3.075498,0.217909,-17.224019
33.826449,2.394013,20.001120
43.311977,3.072780,187.341554
15.299442,1.086202,5.540292
54.426510,3.864077,38.459405
868.896471,61.810344,-362.208221
61.634321,4.399520,-40.851279
93.783556,6.700997,28.112240
42.554857,3.040228,130.768054
76.931585,5.500631,73.435278
167.221858,11.959287,-20.674147
73.559016,5.263335,-25.969880
70.515356,5.051805,-29.410590
92.410684,6.620185,-64.462028
218.227964,15.643199,-209.664515
29.952254,2.148024,-31.888300
64.617290,4.633643,-181.855753
569.942795,40.925224,784.911633
111.551051,8.025926,-83.655268
81.783689,5.906033,-122.599405
84.152754,6.078205,-195.816157
92.079539,6.656585,-134.173442
251.123122,18.156104,-162.014235
151.751959,10.983470,-122.465010
158.984004,11.507924,-51.471460
146.558886,10.612417,-35.017247
123.386422,8.935011,17.915321
105.326532,7.632654,29.956626
108.372903,7.856242,-2.889378
14.154227,1.027597,-17.074920
150.785032,10.956333,-59.859113
185.374115,13.480008,-16.187870
244.323377,17.788776,7.915087
97578.643104,7107.317074,20685.609831
236.823006,17.252077,-195.682858
554.790308,40.452334,-326.809464
71.485947,5.216394,101.082509
125.468755,9.159398,-80.728004
171.104476,12.494362,-63.156013
191.279640,13.968706,-171.177251
101.185013,7.393758,75.428914
41.924796,3.064565,16.015841
73.629019,5.382692,66.122537
62.543006,4.577002,46.388759
235.753864,17.257494,255.982857
103.093880,7.553099,25.613715
301.051163,22.056704,54.556422
91.776700,6.734673,-97.224159
20.340774,1.494294,-102.818313
269.740195,19.842741,292.530602
231.839105,17.066077,147.816662
119.851951,8.825980,-141.345490
169.147685,12.467757,179.443421
4.800504,0.354114,32.849703
251.188916,18.536287,-66.161863
13.672666,1.009951,-17.965041
67.584468,4.992047,-8.551539
341.151168,25.201186,399.986377
96.499136,7.128717,-26.787672
144.518425,10.686724,62.278100
90.370066,6.696118,167.128006
261.265624,19.364935,526.674352
101.197037,7.502144,-163.355837
187.076027,13.904810,251.154686
165.373684,12.307000,66.240677
310.399638,23.122815,12.890312
18.698070,1.393524,212.393592
126.867605,9.456052,68.541653
403.084452,30.052643,-93.771749
132.791771,9.915406,204.343854
411.982036,30.769880,76.584912
157.972294,11.803471,-4.571559
73.717927,5.507828,59.184918
544.024445,40.653288,328.756318
11.300858,0.845066,9.833173
199.851530,14.952094,-42.745612
137.199428,10.270827,155.863146
178.116313,13.348447,-133.038733
229.531844,17.208961,255.164977
94741.808640,7120.264924,31197.620472
109.574214,8.239562,-36.352593
69.594695,5.232586,-127.256468
224.888076,16.912473,-220.573554
117.909418,8.869536,51.653022
96709.689379,7279.911271,-24377.015240
252.966826,19.091012,-19.738208
542.642597,40.952834,249.852339
227.977991,17.206137,326.278476
26.138730,1.974037,-25.183876
117.067853,8.860044,228.694792
335.425720,25.396363,14.550018
122.042766,9.246116,1.260057
20.198863,1.531057,11.313264
141.335462,10.725392,-434.064695
102.578095,7.785668,30.488867
44.341901,3.368520,15.190259
119.501836,9.075935,35.523681
469.767331,35.732518,-465.423629
71.807168,5.464606,-90.607827
38.274942,2.912908,-88.564320
14.961169,1.138666,2.343333
104.783528,7.998866,-110.106318
125.284332,9.568089,-277.782078
124.790601,9.536135,0.701704
29.427329,2.251939,-32.133128
23.243821,1.779071,-40.297871
67.991888,5.204715,70.038625
403.207723,30.909590,486.872142
45.706036,3.505865,-15.829817
46.417999,3.561555,21.380980
184.133110,14.128771,136.903510
31.907192,2.451645,-87.345606
41713.049681,3206.319421,90828.084875
18.424909,1.418611,-38.532979
116.089162,8.955419,115.401858
33.377282,2.575283,-44.105244
168.700801,13.027232,36.096115
53.346321,4.121723,41.111947
34.068449,2.633645,-5.217936
69.787560,5.395946,-125.238952
60.144095,4.652027,205.460221
457.033690,35.402931,574.911987
422.612548,32.789604,211.982389
59008.153937,4578.509793,80604.435468
167.513783,13.006943,-187.664917
62.288008,4.843386,-3.574465
32.610063,2.535815,-74.720694
116.966373,9.100170,3.458869
250.313441,19.473607,-27.073734
434.725667,33.840671,-47.278891
189.440426,14.748132,-6.179684
27.072884,2.109351,-142.789647
66629.635083,5192.492795,-74387.698899
42.884356,3.343638,12.603600
155.339144,12.116094,259.904306
508.415536,39.687342,187.902389
85.671019,6.688771,-99.871946
117.524105,9.176252,145.959352
222.699907,17.390080,19.359556
273.909628,21.405437,-86.980295
133.986653,10.474697,132.429937
182.209787,14.245074,25.250452
457.928601,35.849380,149.645934
64.735913,5.069521,0.428195
167.271028,13.114858,13.791071
139.694557,10.956439,31.761915
158.423388,12.425959,-77.219703
122.333090,9.600474,84.574077
46.468218,3.649174,39.427185
